,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
17767,,,,,6.46,11.92,12.0,0,1.2,25.2,107.2
17952,,,,,6.22,19.36,23.2,0,2.5,34.3,116.9
18000,,,,,6.14,10.03,7.3,0,1.1,12.0,136.9
18060,,,,,6.36,16.16,5.9,1,0.7,10.3,145.4
18073,,,,,5.74,16.75,6.7,3,1.0,46.5,292.3
18093,,,,,5.89,11.9,40.1,0,5.1,12.1,108.3
18095,,,,,5.81,10.43,3.7,1,0.4,7.5,27.6
18104,,,,,5.82,10.85,8.6,1,1.1,0.0,39.7
18105,,,,,5.95,12.36,10.4,1,1.3,7.9,98.9
18189,,,,,6.47,11.28,17.1,1,2.1,44.5,484.0
18206,,,,,6.42,11.67,11.3,1,1.2,20.4,167.8
18228,,,,,6.05,11.05,15.7,1,1.8,54.5,283.8
18241,,,,,6.44,13.67,3.9,1,0.6,44.1,97.7
18249,,,,,6.07,14.99,6.5,0,0.8,7.6,41.2
18271,,,,,6.4,10.82,8.0,0,0.7,21.9,108.4
18301,,,,,5.81,10.87,16.6,0,1.6,12.1,111.4
18315,,,,,5.63,11.0,7.8,0,0.9,10.2,30.3
18319,,,,,6.5,12.01,9.8,0,1.3,35.2,151.2
18348,,,,,6.41,11.16,25.5,2,2.6,11.3,552.9
18350,,,,,6.48,14.05,32.2,1,3.4,4.8,166.5
18368,,,,,6.4,15.47,3.7,1,0.5,39.8,199.6
18400,,,,,6.42,15.55,15.5,0,1.8,13.2,123.1
18542,,,,,5.67,16.24,16.1,0,1.9,15.6,159.7
18589,,,,,6.04,11.02,16.2,0,1.7,16.0,226.0
18618,,,,,5.55,12.24,69.4,0,5.2,18.3,32.5
18631,,,,,6.35,15.18,29.0,4,1.8,9.2,62.4
18640,,,,,6.07,16.07,39.7,1,3.7,15.2,51.8
18654,,,,,6.02,18.99,39.6,1,3.9,30.9,56.9
18655,,,,,6.23,14.38,18.8,1,1.7,24.6,106.8
18658,,,,,6.43,11.58,24.5,0,2.5,14.9,157.9
18659,,,,,6.08,12.7,15.1,0,1.7,31.6,55.5
18662,,,,,5.63,10.7,33.5,0,2.5,13.7,25.7
18671,,,,,6.43,11.77,16.9,3,1.8,51.6,106.2
18674,,,,,5.83,14.26,81.4,2,5.8,20.4,515.3
18681,,,,,5.97,16.59,57.1,1,4.9,15.0,93.4
18687,,,,,5.98,12.81,16.9,0,1.7,27.9,127.1
18688,,,,,6.31,14.56,13.0,0,1.3,19.5,165.0
18693,,,,,5.7,13.7,14.8,0,1.7,44.1,184.4
18695,,,,,5.55,14.37,32.8,1,2.6,27.7,34.7
18703,,,,,6.1,15.19,17.4,0,1.8,31.8,115.7
18704,,,,,6.42,16.06,13.0,0,1.4,12.3,249.8
18705,,,,,5.93,11.42,24.8,0,2.2,9.7,49.1
18708,,,,,6.48,15.22,17.0,0,1.9,50.1,201.5
18711,,,,,6.21,13.15,16.4,0,1.8,32.2,188.0
18717,,,,,6.17,15.36,68.1,0,4.3,43.1,114.9
18720,,,,,5.81,11.37,50.2,0,4.1,9.8,41.8
18722,,,,,6.29,13.52,37.7,2,2.7,198.6,198.8
18727,,,,,6.18,14.83,34.3,0,3.3,7.1,267.0
18752,,,,,5.68,11.78,73.1,0,4.9,41.3,56.5
18800,,,,,6.26,18.23,13.3,0,1.6,26.3,100.1
18804,,,,,5.77,19.22,62.0,0,5.1,28.6,325.9
18809,,,,,5.52,13.65,13.5,0,1.6,42.6,187.9
18817,,,,,6.11,15.86,15.1,0,1.9,14.6,57.9
18819,,,,,6.46,13.56,30.9,0,1.9,20.7,75.0
18829,,,,,5.75,10.59,45.4,0,2.3,62.3,61.8
18835,,,,,6.18,15.04,15.6,0,2.0,41.9,127.2
18838,,,,,5.66,17.62,31.3,0,2.5,68.1,130.7
18839,,,,,6.17,15.41,22.5,0,2.0,52.4,37.9
18843,,,,,5.52,11.32,23.8,0,2.0,34.9,29.7
18854,,,,,5.57,17.25,10.0,0,1.1,42.8,92.6
18855,,,,,5.61,12.18,12.6,0,1.3,48.1,54.8
18857,,,,,6.05,19.71,19.4,0,2.3,28.2,90.2
18870,,,,,6.08,12.29,9.4,0,1.2,14.1,71.8
18876,,,,,6.31,18.77,18.5,0,2.0,76.7,102.0
18877,,,,,6.15,16.39,13.8,0,1.7,27.8,153.5
18884,,,,,6.27,17.27,12.0,1,1.4,46.6,42.5
18885,,,,,6.14,18.67,10.0,0,1.3,34.8,76.0
18891,,,,,6.15,18.9,12.2,0,1.5,35.1,91.8
18896,,,,,5.93,18.94,15.8,0,1.7,41.9,143.3
18897,,,,,5.94,17.34,11.7,0,1.4,43.3,103.0
18903,,,,,5.75,14.19,8.7,0,1.1,16.8,92.1
18904,,,,,5.8,18.55,13.4,0,1.7,25.2,99.9
18906,,,,,5.52,12.92,19.9,0,2.3,34.7,54.5
18909,,,,,6.27,12.03,10.3,0,1.2,30.4,75.0
18915,,,,,5.81,16.81,16.4,0,1.7,30.5,90.7
18919,,,,,5.92,18.84,19.7,0,2.2,36.6,86.5
18932,,,,,6.41,17.56,10.8,0,1.5,21.1,89.4
18940,,,,,6.1,12.76,22.4,0,1.6,39.5,31.9
18948,,,,,6.12,16.84,12.4,0,1.0,94.7,50.4
18949,,,,,5.51,19.2,27.5,0,2.0,58.1,60.7
18958,,,,,5.52,16.4,14.3,0,1.6,31.6,49.3
18960,,,,,5.72,11.86,18.9,0,2.0,23.7,172.2
18967,,,,,6.32,17.69,22.0,0,1.8,24.8,50.1
18968,,,,,5.96,12.68,11.4,0,1.2,53.5,36.9
18978,,,,,6.24,10.73,15.0,0,1.7,60.2,62.7
18981,,,,,6.5,12.74,10.1,0,1.1,51.1,66.1
18988,,,,,6.39,10.88,21.2,0,2.2,39.7,91.4
18991,,,,,6.02,16.51,10.5,0,1.3,63.1,83.1
18995,,,,,5.78,16.76,13.4,0,1.5,53.5,148.1
18997,,,,,6.05,10.06,12.3,0,1.1,68.6,97.0
19000,,,,,5.8,13.58,17.3,0,1.9,51.5,271.1
19003,,,,,6.22,11.54,11.2,0,1.5,86.9,186.9
19010,,,,,6.3,17.78,11.0,0,1.3,65.3,236.3
19012,,,,,6.29,17.44,17.7,0,1.9,82.8,291.0
19020,,,,,6.3,16.34,12.2,0,1.5,46.1,360.3
19021,,,,,6.17,12.41,19.6,1,2.2,21.2,135.1
19031,,,,,6.47,13.05,20.3,0,1.9,53.5,387.6
19032,,,,,6.39,10.4,16.0,0,1.9,95.7,406.2
19061,,,,,6.1,15.48,10.2,0,1.2,51.8,162.4
19077,,,,,5.93,14.07,33.0,1,3.8,57.7,131.0
19079,,,,,6.03,16.14,18.2,1,1.5,119.0,135.1
19088,,,,,5.73,15.88,61.3,1,5.9,23.4,202.8
19113,,,,,5.83,13.8,44.8,0,5.3,26.1,225.3
19122,,,,,5.81,10.48,41.3,1,4.8,22.5,101.5
19124,,,,,5.61,10.44,18.6,1,2.5,16.3,60.4
19139,,,,,6.48,15.46,15.9,0,2.0,40.1,298.4
19144,,,,,6.04,11.28,12.2,0,1.8,29.5,163.4
19171,,,,,6.0,16.43,27.6,0,3.1,29.1,97.5
19172,,,,,5.82,11.17,33.6,0,2.6,16.1,151.4
19178,,,,,5.73,18.08,10.6,0,1.4,44.7,122.4
19181,,,,,5.58,12.58,38.4,0,4.3,21.1,146.2
19189,,,,,6.19,10.7,19.9,0,1.6,82.7,279.5
19191,,,,,5.82,16.98,33.6,0,3.5,52.3,47.7
19198,,,,,6.21,10.75,28.1,0,2.0,87.5,149.3
19199,,,,,5.75,10.42,9.1,0,1.0,59.9,123.5
19202,,,,,6.02,13.58,19.8,0,1.8,99.5,254.8
19205,,,,,6.33,13.26,9.0,2,1.0,54.8,202.5
19211,,,,,6.43,14.57,54.5,3,5.5,58.4,214.0
19230,,,,,5.91,14.04,12.6,0,1.0,84.1,180.3
19231,,,,,5.78,10.48,12.7,0,1.2,71.0,58.0
19240,,,,,5.77,16.7,21.2,0,1.8,160.1,218.1
19247,,,,,5.54,18.34,39.4,0,3.8,37.1,319.5
19254,,,,,6.38,16.89,9.1,0,1.1,23.7,181.8
19266,,,,,6.05,17.73,10.1,0,1.2,80.3,222.4
19268,,,,,6.15,13.7,7.4,1,0.9,38.4,73.3
19270,,,,,5.61,15.32,11.3,0,1.2,70.3,60.5
19281,,,,,5.67,11.44,13.2,0,1.4,102.2,140.4
19287,,,,,5.67,16.52,14.9,0,1.6,64.8,93.5
19288,,,,,5.79,11.82,30.2,1,3.3,110.0,223.7
19291,,,,,6.13,10.77,11.7,0,1.4,53.8,280.4
19297,,,,,5.7,17.5,25.7,0,2.6,91.8,62.3
19300,,,,,5.54,12.49,29.8,0,2.1,69.2,96.7
19307,,,,,6.12,12.64,16.5,0,1.6,69.6,146.5
19342,,,,,6.42,17.73,11.5,0,1.4,31.6,85.6
19350,,,,,6.08,14.63,20.1,0,2.1,76.3,157.1
19354,,,,,6.27,14.17,29.0,1,2.1,69.0,135.8
19356,,,,,5.88,12.11,12.3,0,1.6,64.5,147.6
19366,,,,,5.94,18.82,11.0,0,1.3,40.7,223.6
19369,,,,,5.63,16.51,8.9,0,1.2,51.7,145.1
19373,,,,,6.5,10.8,9.9,0,1.1,53.3,180.8
19391,,,,,5.95,14.3,22.5,2,2.0,116.1,136.0
19402,,,,,6.41,13.46,31.5,0,3.3,29.3,106.5
19406,,,,,5.9,18.05,16.2,0,1.9,25.6,72.5
19407,,,,,6.15,17.82,20.4,2,2.4,40.5,246.3
19410,,,,,6.18,18.33,52.7,0,5.6,35.4,362.8
19425,,,,,6.28,19.59,30.6,0,3.4,53.2,296.2
19443,,,,,5.59,15.66,10.6,0,1.1,58.8,80.3
19445,,,,,5.98,10.65,9.2,1,1.1,35.8,108.5
19493,,,,,5.56,11.89,39.1,0,2.8,17.9,189.5
19495,,,,,6.01,11.03,12.4,0,1.3,109.2,163.8
19510,,,,,5.96,14.49,18.3,1,2.0,75.4,398.0
19546,,,,,6.0,16.24,14.0,1,1.4,65.8,123.4
19551,,,,,6.09,18.86,25.1,0,2.0,55.5,74.8
19554,,,,,6.28,15.83,12.7,0,1.3,37.3,130.9
19555,,,,,5.79,15.56,77.4,0,4.5,82.5,248.4
19561,,,,,6.12,17.7,12.1,0,1.5,88.1,119.4
19563,,,,,6.13,15.17,32.4,0,2.1,41.6,86.2
19574,,,,,5.5,12.54,44.1,0,3.3,68.8,35.3
19610,,,,,5.81,19.8,13.9,0,1.5,86.6,362.9
19612,,,,,6.38,17.26,11.4,0,1.3,56.2,191.3
19616,,,,,6.49,13.92,11.0,0,1.4,44.3,243.0
19627,,,,,5.55,12.15,22.0,0,2.4,112.7,275.8
19628,,,,,6.03,10.44,8.1,0,1.0,57.8,238.6
19639,,,,,5.78,17.88,26.8,0,1.6,80.4,69.1
19651,,,,,6.47,18.02,16.6,0,2.1,115.1,271.8
19655,,,,,5.73,15.62,7.1,0,0.9,38.3,50.0
19662,,,,,5.66,15.17,8.4,0,1.0,66.7,51.7
19673,,,,,6.14,15.11,8.7,0,1.0,75.5,151.8
19679,,,,,6.29,12.55,9.6,0,1.1,9.1,109.2
19682,,,,,6.05,11.44,30.3,1,3.2,23.3,106.2
19683,,,,,6.48,18.99,11.1,1,1.5,49.3,187.1
19698,,,,,5.68,11.43,38.4,2,3.5,21.2,200.2
19699,,,,,6.05,12.9,53.1,1,5.0,23.3,81.4
19701,,,,,5.88,10.03,46.0,1,4.8,24.6,102.2
19708,,,,,5.6,11.9,27.4,1,2.8,34.2,106.7
19709,,,,,6.32,19.97,28.7,1,3.2,24.8,233.4
19713,,,,,5.83,16.83,13.5,1,1.6,40.0,140.4
19739,,,,,5.83,14.09,10.6,0,1.3,51.0,126.2
19758,,,,,6.18,11.82,9.7,0,1.1,61.6,418.4
19765,,,,,6.34,13.26,13.7,0,1.7,76.3,238.9
19777,,,,,5.96,12.75,38.2,1,4.0,27.1,152.8
19782,,,,,6.3,14.2,4.8,0,0.6,22.5,84.5
19800,,,,,6.45,19.6,12.5,1,1.4,56.6,190.6
19803,,,,,5.73,10.82,9.6,0,1.1,66.8,192.0
19821,,,,,6.05,11.01,22.0,0,2.6,15.4,60.1
19829,,,,,5.87,13.72,12.7,0,1.4,22.8,236.7
19837,,,,,5.83,12.65,18.2,0,2.2,26.1,65.5
19838,,,,,6.43,19.42,10.1,0,1.3,52.1,281.6
19861,,,,,6.26,10.57,15.3,0,2.4,40.1,161.0
19866,,,,,6.49,12.36,11.0,1,1.1,54.4,94.1
19872,,,,,5.97,13.55,9.5,0,1.1,51.9,150.3
19893,,,,,6.26,19.05,17.7,1,2.3,37.3,235.2
19896,,,,,6.19,16.6,12.7,0,1.6,60.2,339.5
19897,,,,,6.46,16.25,15.8,1,2.0,63.8,122.1
19900,,,,,5.95,19.73,11.9,2,1.5,41.6,192.1
19901,,,,,6.23,15.27,10.2,1,1.4,44.6,174.3
19902,,,,,6.32,18.76,15.2,1,1.8,61.2,185.6
19903,,,,,5.93,19.83,12.0,0,1.6,72.2,223.3
19919,,,,,6.22,18.0,16.2,1,2.0,28.4,174.5
19927,,,,,5.89,12.49,21.7,0,2.7,15.5,139.4
19934,,,,,6.31,12.63,15.6,1,1.9,46.7,331.5
19948,,,,,6.44,13.99,11.6,1,1.4,27.6,167.4
19950,,,,,6.14,18.24,12.6,0,1.6,63.6,241.1
19953,,,,,6.34,19.15,14.0,0,1.8,58.6,300.7
19954,,,,,6.12,16.85,13.9,0,1.6,46.6,159.0
19977,,,,,6.14,14.51,11.5,0,1.5,47.3,127.2
19980,,,,,6.27,14.81,11.6,0,1.4,50.2,85.3
20010,,,,,6.0,11.83,20.0,1,2.3,62.3,203.8
20014,,,,,6.13,18.48,7.3,1,0.9,42.0,127.1
20023,,,,,6.0,17.43,9.9,0,1.2,23.0,97.3
20031,,,,,5.78,18.52,43.3,0,3.9,87.4,81.3
20060,,,,,5.77,19.33,10.7,0,1.2,41.7,117.1
20106,,,,,6.38,18.85,31.6,1,3.3,38.4,93.5
20113,,,,,6.11,14.23,16.3,0,1.4,78.8,56.2
20117,,,,,6.15,18.06,32.0,0,3.6,61.3,113.3
20124,,,,,5.57,13.63,13.6,0,1.2,88.2,63.5
20130,,,,,5.79,10.04,14.5,0,1.1,85.7,84.0
20142,,,,,5.5,15.24,27.5,0,2.3,72.2,136.5
20152,,,,,6.41,17.72,10.3,1,1.3,70.9,204.6
20275,,,,,5.79,11.42,9.6,0,1.3,15.6,81.4
20278,,,,,6.48,16.72,15.5,1,1.9,91.2,164.9
20297,,,,,6.39,19.94,35.6,1,3.9,35.1,150.1
20329,,,,,5.93,12.96,8.6,1,1.1,0.0,323.8
20340,,,,,6.19,14.98,15.1,0,1.9,52.2,264.2
20346,,,,,5.9,16.23,11.5,1,1.5,50.6,277.8
20350,,,,,6.14,10.88,18.1,0,1.9,49.2,197.9
20352,,,,,6.14,13.34,7.9,0,1.1,55.2,162.7
20366,,,,,5.74,12.92,24.5,0,2.3,32.3,66.9
20384,,,,,6.34,10.65,13.3,1,1.5,67.2,274.5
20393,,,,,6.05,10.97,11.2,1,1.2,23.2,65.8
20417,,,,,5.74,16.22,30.1,0,3.3,81.9,156.5
20418,,,,,5.59,13.26,29.4,0,3.2,39.7,156.4
20441,,,,,6.45,16.35,15.5,0,1.6,74.1,171.4
20451,,,,,6.01,18.13,9.8,0,1.2,42.2,150.0
20454,,,,,6.24,17.19,13.4,0,1.4,50.2,162.5
20462,,,,,6.4,12.13,16.2,0,1.9,42.8,212.5
20471,,,,,6.15,10.83,13.8,0,1.6,54.2,146.0
20477,,,,,6.48,16.92,41.4,1,4.2,79.2,922.6
20481,,,,,6.35,12.46,20.7,3,1.2,32.6,108.2
20509,,,,,6.38,15.2,48.2,4,4.4,33.7,371.1
20530,,,,,5.88,14.07,11.7,3,1.3,21.5,221.1
20533,,,,,6.25,11.09,40.2,2,3.3,13.0,150.7
20538,,,,,5.75,16.04,31.9,1,2.9,22.1,246.9
20563,,,,,6.37,14.15,6.9,0,0.8,45.2,91.1
20572,,,,,6.31,18.67,9.9,1,1.4,81.2,160.3
20579,,,,,5.96,15.45,20.6,0,2.1,33.7,209.4
20590,,,,,6.44,14.68,15.8,0,1.8,44.5,168.4
20592,,,,,6.5,13.41,14.5,1,1.6,66.8,261.6
20599,,,,,6.36,13.64,18.6,1,2.4,34.6,175.9
20618,,,,,6.48,13.42,24.4,0,3.1,101.4,411.5
20630,,,,,5.51,11.55,23.8,0,2.6,12.3,139.9
20637,,,,,6.0,17.45,15.4,0,1.9,65.3,123.0
20653,,,,,6.25,10.42,22.7,1,2.2,56.8,269.4
20661,,,,,5.58,11.24,18.5,0,2.0,53.4,185.8
20664,,,,,6.15,12.79,10.4,0,1.3,69.3,106.2
20672,,,,,6.3,10.07,20.4,1,2.2,21.7,68.2
20674,,,,,5.84,11.89,21.4,0,2.4,83.6,253.2
20676,,,,,6.27,13.46,11.3,0,1.5,50.8,149.1
20681,,,,,5.51,12.18,35.4,0,3.8,32.8,37.1
20685,,,,,5.73,10.3,28.7,0,3.6,30.8,231.6
20708,,,,,6.08,10.34,30.5,0,3.4,55.2,162.6
20717,,,,,6.27,17.52,16.7,0,2.1,38.9,127.6
20729,,,,,6.5,16.03,9.7,0,1.5,44.9,143.6
20731,,,,,5.59,17.88,15.4,0,1.7,45.7,175.4
20734,,,,,6.22,14.01,18.8,0,2.1,58.4,163.2
20742,,,,,6.28,14.46,13.6,0,1.8,39.1,96.1
20746,,,,,5.97,17.73,15.3,1,1.9,44.6,152.9
20748,,,,,6.48,19.36,20.1,0,2.1,24.1,163.2
20768,,,,,6.14,14.88,9.2,0,1.3,64.5,156.7
20776,,,,,6.36,17.15,26.2,1,2.9,38.7,152.4
20780,,,,,5.6,11.63,25.0,0,2.7,22.0,148.8
20785,,,,,6.09,11.01,28.1,0,3.0,68.9,348.4
20787,,,,,6.37,11.11,14.6,0,1.8,40.3,267.5
20793,,,,,6.16,10.89,16.0,0,2.0,19.8,71.7
20799,,,,,5.65,18.81,14.1,0,1.8,56.8,318.9
20807,,,,,5.81,10.26,12.8,0,1.7,31.2,132.6
20810,,,,,5.65,10.39,22.3,0,2.4,41.3,164.3
20811,,,,,6.18,11.19,33.8,0,3.5,60.5,85.7
20829,,,,,5.99,16.81,51.5,0,5.1,35.4,266.9
20837,,,,,5.74,11.67,18.5,0,2.1,30.9,263.9
20849,,,,,6.46,10.96,25.2,0,2.8,69.2,217.1
20861,,,,,6.38,14.09,12.4,1,1.6,23.3,90.1
20870,,,,,6.16,19.68,24.1,0,2.7,55.5,148.4
20878,,,,,5.62,20.0,13.7,0,1.9,27.7,134.4
20882,,,,,5.99,10.11,26.7,0,2.6,18.8,84.8
20885,,,,,5.91,19.95,11.0,0,1.5,38.5,130.4
20891,,,,,6.34,10.41,12.6,0,1.6,51.2,118.8
20893,,,,,5.98,12.76,43.2,0,4.4,22.7,198.9
20895,,,,,6.36,10.04,12.1,0,1.5,34.3,166.4
20905,,,,,5.98,13.33,11.0,0,1.5,20.0,155.0
20914,,,,,5.56,11.13,12.0,0,1.6,41.0,114.8
20918,,,,,6.43,18.73,44.6,1,4.8,41.4,245.5
20926,,,,,6.41,12.05,12.8,0,1.7,53.3,184.7
20932,,,,,5.98,14.26,15.8,0,2.2,34.0,77.0
20938,,,,,5.72,10.43,10.6,0,1.5,46.5,95.9
20946,,,,,6.41,17.61,17.1,0,2.1,34.9,240.5
20948,,,,,6.16,17.54,18.5,0,2.3,31.3,165.5
20954,,,,,5.52,14.22,13.3,0,1.8,30.5,102.5
20957,,,,,6.16,10.37,12.3,1,1.6,35.5,176.4
20975,,,,,6.18,14.4,16.0,0,2.2,41.1,178.1
20977,,,,,6.44,12.75,15.6,0,1.9,38.6,152.6
20991,,,,,6.04,12.38,46.0,0,3.8,28.2,123.2
20992,,,,,6.4,12.0,22.5,1,2.2,163.7,314.5
20996,,,,,5.89,12.47,61.2,3,3.3,5.6,45.7
20999,,,,,5.5,18.1,14.0,0,1.8,50.0,140.5
21001,,,,,6.37,11.32,16.4,3,2.0,29.8,149.8
21003,,,,,6.48,16.13,43.5,0,4.5,32.9,140.8
21041,,,,,6.05,16.6,24.5,0,2.1,17.0,171.3
21071,,,,,6.23,11.02,6.7,0,0.8,3.0,138.2
21086,,,,,6.08,12.53,13.1,0,1.2,9.7,240.8
21094,,,,,5.61,18.31,12.8,0,1.5,6.4,132.1
21102,,,,,5.84,14.54,7.4,0,1.0,21.6,120.6
21108,,,,,5.59,12.85,6.3,1,0.8,6.4,69.7
21135,,,,,5.87,13.8,9.5,0,0.7,5.3,88.2
21136,,,,,6.05,10.0,14.1,0,1.5,11.8,186.9
21137,,,,,6.44,10.9,7.3,0,1.1,30.0,79.7
21145,,,,,5.58,12.6,13.6,1,1.4,60.1,389.2
21154,,,,,5.75,16.7,10.9,1,1.2,29.4,272.9
21160,,,,,6.22,13.51,36.0,3,2.2,7.8,119.0
21162,,,,,5.87,12.83,32.1,0,2.9,10.1,114.1
21168,,,,,5.87,12.49,22.9,0,2.3,15.4,146.9
21170,,,,,6.29,19.6,27.9,0,2.7,8.7,226.6
21186,,,,,6.48,11.6,16.9,0,1.7,6.7,278.6
21191,,,,,6.04,11.81,21.1,0,2.2,5.0,95.6
21204,,,,,6.1,11.71,13.5,0,1.9,4.0,204.8
21216,,,,,6.35,12.25,13.6,0,1.5,13.5,205.9
21226,,,,,5.68,11.34,15.5,1,1.7,30.1,238.8
21229,,,,,5.6,19.4,11.8,0,1.3,9.9,499.8
21231,,,,,5.95,13.84,31.9,0,3.5,0.0,271.7
21239,,,,,6.44,14.86,16.0,0,1.9,7.8,338.1
21242,,,,,5.91,12.66,15.2,0,1.9,7.4,350.3
21269,,,,,6.48,14.09,11.6,0,1.5,17.8,140.5
21273,,,,,5.63,15.13,11.4,0,1.3,4.7,167.1
21275,,,,,5.88,17.35,15.7,0,1.8,21.5,340.0
21285,,,,,5.81,11.8,9.8,0,1.3,4.2,38.5
21286,,,,,6.07,10.88,14.5,1,1.6,35.2,203.4
21289,,,,,6.41,10.54,14.5,0,1.5,22.3,153.4
21291,,,,,5.58,16.56,21.1,0,2.0,31.4,295.6
21297,,,,,6.49,16.85,14.4,0,1.6,8.6,145.6
21300,,,,,5.95,10.05,18.1,0,1.9,44.4,411.1
21309,,,,,6.42,10.12,15.4,0,1.8,8.8,192.5
21318,,,,,6.45,14.68,18.6,1,2.4,6.2,166.9
21323,,,,,6.04,10.61,20.3,0,2.0,46.4,410.5
21341,,,,,5.6,15.4,13.1,1,1.4,25.9,197.4
21343,,,,,6.35,11.06,14.2,1,1.5,67.7,207.3
21350,,,,,6.5,18.85,18.7,1,2.1,51.6,375.3
21360,,,,,6.27,17.2,19.5,1,1.9,10.3,199.3
21363,,,,,6.27,13.43,16.4,1,1.8,6.9,198.2
21381,,,,,5.54,12.07,14.5,0,1.9,5.0,120.8
21382,,,,,6.39,12.59,29.9,0,3.0,57.1,251.0
21384,,,,,6.43,15.68,6.1,0,0.9,11.7,139.7
21388,,,,,5.98,14.8,23.4,1,2.4,24.9,343.7
21389,,,,,6.26,13.8,32.1,1,3.1,20.9,734.0
21393,,,,,6.34,17.99,12.0,0,1.5,58.2,256.7
21395,,,,,5.94,18.91,16.1,0,1.8,30.0,122.0
21396,,,,,5.52,10.26,12.7,0,1.4,29.3,183.1
21409,,,,,6.29,13.56,9.5,1,1.3,19.2,134.8
21414,,,,,5.87,11.15,18.3,0,2.0,44.6,335.6
21422,,,,,5.76,18.21,9.8,0,0.9,14.2,131.9
21424,,,,,6.39,10.75,20.4,0,2.4,52.9,245.0
21425,,,,,6.24,10.31,19.0,0,1.9,18.2,223.0
21449,,,,,6.43,18.64,17.3,1,1.8,81.3,312.9
21490,,,,,6.35,16.12,9.5,1,1.1,94.0,160.9
21507,,,,,5.98,13.9,18.8,0,1.8,50.4,89.6
21518,,,,,6.39,11.75,10.1,0,1.3,49.4,168.2
21530,,,,,5.93,11.17,9.0,0,1.2,50.4,118.7
21532,,,,,6.26,15.33,15.6,0,2.0,94.5,555.1
21540,,,,,5.57,12.12,24.4,0,1.5,126.5,149.3
21542,,,,,5.64,13.27,29.2,0,3.7,83.0,70.2
21550,,,,,5.96,10.11,27.4,0,3.4,54.4,79.2
21556,,,,,6.45,16.42,10.0,0,1.3,44.9,188.4
21565,,,,,6.11,12.84,28.1,0,3.0,41.5,124.6
21578,,,,,6.27,17.51,33.3,0,2.5,15.1,217.1
21580,,,,,6.15,19.04,37.7,0,3.7,41.9,468.6
21588,,,,,5.69,13.94,12.1,0,1.5,32.3,174.0
21590,,,,,5.85,13.68,16.5,0,1.6,24.4,134.2
21606,,,,,6.1,17.69,28.1,0,3.1,18.5,45.3
21611,,,,,6.4,10.37,21.8,1,2.5,31.5,43.6
21617,,,,,5.89,13.19,24.1,0,2.6,19.6,67.5
21627,,,,,6.22,13.64,20.2,0,2.1,10.6,1047.8
21659,,,,,5.53,17.15,10.5,0,1.4,38.2,218.1
21722,,,,,6.37,10.27,11.8,0,1.3,49.7,176.5
21735,,,,,6.04,15.53,11.1,0,1.4,36.0,149.4
21738,,,,,6.39,14.52,20.6,0,2.1,73.0,287.3
21740,,,,,5.68,14.31,13.5,0,1.8,22.0,37.7
21757,,,,,6.23,13.51,54.3,1,5.9,14.1,74.5
21758,,,,,6.02,15.36,33.7,0,3.7,17.2,19.9
21761,,,,,6.16,14.65,13.9,0,1.8,44.1,189.3
21767,,,,,6.48,19.39,48.9,3,5.8,50.2,65.1
21778,,,,,5.96,19.28,22.3,0,2.5,58.6,312.5
21779,,,,,5.54,14.1,36.0,0,3.9,29.6,343.2
21782,,,,,6.11,18.51,23.2,0,2.6,78.5,207.2
21798,,,,,6.16,19.03,17.3,0,2.2,31.1,66.8
21799,,,,,5.86,15.41,12.6,0,1.6,59.9,165.7
21816,,,,,5.62,16.91,24.5,0,3.0,27.6,146.9
